loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L-105228,B-505228,student,2019-10-03,2026-10-03,118246.09,82700.81,3.89,84,OR,home_improvement,E,1-3 years,<30k,current,0,Rocket Servicing,2026-08-11,2026-08-14,complete,servicing_core
L-105229,B-505229,mortgage,2018-06-11,2033-06-11,571213.78,116154.66,7.41,180,MI,home_improvement,A,3-5 years,30k-50k,current,0,Mr. Cooper,2026-06-01,2026-08-24,complete,origination
L-105230,B-COMBO-2002,mortgage,2021-09-15,2037-08-12,385000.00,90902.35,4.61,180,CT,cash_out_refinance,A,10+ years,100k-150k,current,0,Wells Fargo Servicing,2026-07-28,2026-08-25,complete,legacy_crm
L-105231,B-505231,mortgage,2023-12-16,2038-12-16,235694.43,150471.56,3.53,180,WA,refinance,A,5-10 years,<30k,current,0,Pennymac,2026-07-26,2026-08-23,verified,servicing_core
L-105232,B-505232,mortgage,2020-09-17,2050-09-17,209090.46,96409.39,6.55,360,AZ,home_improvement,D,5-10 years,<30k,current,0,Pennymac,2026-08-26,2026-08-06,complete,origination
L-105233,B-505233,mortgage,2022-07-03,2052-07-03,645443.47,284839.03,3.28,360,SC,home_improvement,A,10+ years,100k-150k,current,0,Pennymac,2026-06-01,2026-08-12,complete,portal_upload
L-105234,B-505234,mortgage,2019-08-07,2049-08-07,318083.02,162781.99,3.87,360,PA,home_improvement,C,10+ years,30k-50k,current,0,Pennymac,2026-06-25,2026-08-05,verified,portal_upload
L-105235,B-505235,mortgage,2021-09-08,2036-09-08,394478.02,186527.39,6.51,180,SC,purchase,A,5-10 years,75k-100k,delinquent,60,Freedom Mortgage,2026-06-20,2026-08-19,complete,origination
L-105236,B-505236,mortgage,2019-02-11,2049-02-11,186484.09,49897.60,3.28,360,FL,refinance,C,10+ years,30k-50k,current,0,LoanCare,2026-06-11,2026-08-14,complete,portal_upload
L-105237,B-505237,auto,2020-02-04,2030-02-04,83393.92,40484.28,6.34,120,WI,refinance,A,3-5 years,<30k,current,0,Rocket Servicing,2026-07-17,2026-08-11,complete,origination
L-105238,B-505238,mortgage,2018-09-08,2048-09-08,583996.74,152439.50,6.33,360,KY,purchase,B,1-3 years,150k+,current,0,First National,2026-06-11,2026-08-04,complete,servicing_core
L-105239,B-505239,mortgage,2024-02-27,2039-02-27,437050.94,394898.36,4.30,180,WA,cash_out_refinance,A,10+ years,100k-150k,current,0,Mr. Cooper,2026-07-14,2026-08-03,verified,servicing_core
L-105240,B-COMBO-2003,commercial,2021-09-15,2028-10-27,385000.00,242519.90,6.68,120,AZ,refinance,E,3-5 years,75k-100k,current,0,LoanCare,2026-08-09,2026-08-23,complete,origination
L-105241,B-505241,mortgage,2018-05-01,2038-05-01,531835.02,80626.12,6.61,240,MD,cash_out_refinance,D,10+ years,75k-100k,current,0,Mr. Cooper,2026-06-21,2026-08-24,verified,origination
L-105242,B-505242,personal,2018-04-27,2023-04-27,534165.41,199818.24,6.26,60,OR,refinance,A,< 1 year,50k-75k,current,0,Chase Home Lending,2026-06-25,2026-08-09,verified,portal_upload
L-105243,B-505243,commercial,2021-04-28,2031-04-28,533823.53,380512.16,7.83,120,MO,refinance,A,10+ years,50k-75k,current,0,Chase Home Lending,2026-07-10,2026-08-03,complete,servicing_core
L-105244,B-505244,personal,2020-07-20,2025-07-20,393461.29,349580.80,5.73,60,TN,refinance,C,1-3 years,75k-100k,current,0,Mr. Cooper,2026-07-09,2026-08-18,complete,servicing_core
L-105245,B-505245,mortgage,2019-03-18,2049-03-18,559662.09,300860.25,5.79,360,MN,cash_out_refinance,C,5-10 years,150k+,current,0,Wells Fargo Servicing,2026-06-28,2026-08-25,complete,portal_upload
L-105246,B-505246,mortgage,2020-02-12,2040-02-12,326453.26,288307.87,6.60,240,TX,debt_consolidation,E,< 1 year,<30k,current,0,Mr. Cooper,2026-07-04,2026-08-21,verified,servicing_core
L-105247,B-505247,commercial,2019-10-27,2022-10-27,230603.52,35607.49,6.82,36,AZ,home_improvement,B,5-10 years,100k-150k,delinquent,30,Mr. Cooper,2026-06-28,2026-08-23,complete,origination
L-105248,B-505248,student,2020-12-17,2025-12-17,172750.67,88225.01,3.29,60,MN,home_improvement,E,5-10 years,75k-100k,current,0,Mr. Cooper,2026-07-12,2026-08-10,verified,origination
L-105249,B-505249,mortgage,2024-09-21,2054-09-21,414772.33,354559.93,6.56,360,VA,purchase,A,1-3 years,50k-75k,current,0,Chase Home Lending,2026-08-05,2026-08-05,complete,origination
L-105250,B-COMBO-2004,mortgage,2021-09-15,2033-12-04,385000.00,50868.49,8.46,180,NC,refinance,A,3-5 years,150k+,late,15,Chase Home Lending,2026-07-03,2026-08-23,complete,origination
L-105251,B-505251,mortgage,2020-02-16,2050-02-16,229820.07,45462.17,6.34,360,PA,purchase,B,5-10 years,30k-50k,current,0,Mr. Cooper,2026-08-19,2026-08-14,verified,portal_upload
L-105252,B-505252,mortgage,2023-01-28,2053-01-28,524780.24,240678.80,8.11,360,SC,home_improvement,C,3-5 years,150k+,current,0,Pennymac,2026-06-11,2026-08-14,complete,legacy_crm
L-105253,B-505253,student,2022-09-17,2025-09-17,630492.08,372361.63,4.47,36,AL,home_improvement,C,3-5 years,150k+,current,0,Rocket Servicing,2026-06-16,2026-08-09,complete,legacy_crm
L-105254,B-505254,auto,2018-09-13,2023-09-13,112170.17,60809.84,8.63,60,VA,debt_consolidation,E,< 1 year,150k+,current,0,Rocket Servicing,2026-06-22,2026-08-23,complete,portal_upload
L-105255,B-505255,commercial,2018-05-19,2023-05-19,214185.48,50796.34,3.98,60,VA,home_improvement,C,3-5 years,50k-75k,current,0,Freedom Mortgage,2026-08-19,2026-08-18,complete,origination
L-105256,B-505256,student,2019-02-13,2026-02-13,370197.38,133176.31,5.78,84,OK,refinance,B,10+ years,75k-100k,current,0,First National,2026-06-14,2026-08-06,complete,origination
L-105257,B-505257,personal,2020-06-23,2030-06-23,438647.64,300264.35,6.87,120,AZ,home_improvement,E,1-3 years,30k-50k,current,0,LoanCare,2026-06-01,2026-08-07,complete,servicing_core
L-105258,B-505258,mortgage,2019-06-15,2049-06-15,300376.23,154507.80,4.28,360,OH,refinance,C,3-5 years,<30k,current,0,LoanCare,2026-07-09,2026-08-19,complete,portal_upload
L-105259,B-505259,mortgage,2020-08-12,2050-08-12,585144.73,226248.77,7.72,360,TX,refinance,D,< 1 year,75k-100k,current,0,Freedom Mortgage,2026-07-18,2026-08-25,complete,legacy_crm
L-105260,B-COMBO-2005,student,2021-09-15,2026-06-14,385000.00,248728.88,3.43,60,PA,home_improvement,B,< 1 year,50k-75k,current,0,Pennymac,2026-08-02,2026-08-06,complete,portal_upload
L-105261,B-505261,personal,2019-09-09,2026-09-09,321325.85,122533.95,3.99,84,KY,debt_consolidation,E,1-3 years,150k+,current,0,LoanCare,2026-08-21,2026-08-03,complete,origination
L-105262,B-505262,mortgage,2022-12-21,2037-12-21,575283.12,111931.43,4.95,180,LA,debt_consolidation,C,3-5 years,150k+,current,0,Rocket Servicing,2026-07-22,2026-08-09,complete,portal_upload
L-105263,B-505263,mortgage,2019-09-09,2034-09-09,571924.33,529731.66,6.30,180,IN,refinance,A,10+ years,150k+,current,0,LoanCare,2026-06-25,2026-08-03,complete,portal_upload
L-105264,B-505264,commercial,2021-03-12,2024-03-12,467129.84,257722.40,6.13,36,NY,home_improvement,C,10+ years,50k-75k,current,0,LoanCare,2026-07-26,2026-08-20,complete,portal_upload
L-105265,B-505265,mortgage,2018-03-09,2048-03-09,583155.15,350724.25,8.10,360,IN,cash_out_refinance,C,5-10 years,30k-50k,current,0,Chase Home Lending,2026-06-22,2026-08-18,complete,legacy_crm
L-105266,B-505266,student,2018-09-16,2021-09-16,165497.66,62164.13,8.65,36,MD,refinance,D,1-3 years,30k-50k,current,0,Mr. Cooper,2026-06-25,2026-08-01,complete,servicing_core
L-105267,B-505267,mortgage,2018-06-01,2033-06-01,412799.55,266670.85,5.78,180,PA,cash_out_refinance,D,5-10 years,50k-75k,current,0,Pennymac,2026-07-07,2026-08-08,complete,portal_upload
L-105268,B-505268,mortgage,2023-01-11,2038-01-11,411096.27,360432.34,4.89,180,FL,refinance,A,5-10 years,<30k,current,0,First National,2026-07-07,2026-08-21,verified,servicing_core
L-105269,B-505269,mortgage,2022-11-02,2052-11-02,136075.36,32849.52,5.13,360,NJ,purchase,E,5-10 years,50k-75k,current,0,Rocket Servicing,2026-07-12,2026-08-15,verified,servicing_core
L-105270,B-COMBO-2006,mortgage,2021-09-15,2040-03-13,385000.00,293467.93,4.80,240,OK,debt_consolidation,E,3-5 years,30k-50k,current,0,First National,2026-08-21,2026-08-19,verified,legacy_crm
L-105271,B-505271,mortgage,2020-10-06,2050-10-06,55348.91,45138.96,3.54,360,MO,refinance,E,1-3 years,<30k,current,0,Rocket Servicing,2026-08-24,2026-08-24,complete,legacy_crm
L-105272,B-505272,mortgage,2022-12-16,2052-12-16,139599.11,112575.12,6.03,360,SC,home_improvement,E,5-10 years,30k-50k,current,0,First National,2026-07-06,2026-08-12,complete,servicing_core
L-105273,B-505273,commercial,2021-10-07,2031-10-07,539820.85,382555.19,8.60,120,OH,refinance,D,5-10 years,75k-100k,current,0,Chase Home Lending,2026-06-20,2026-08-21,complete,legacy_crm
L-105274,B-505274,mortgage,2021-11-17,2051-11-17,474902.30,155417.50,3.55,360,LA,refinance,D,3-5 years,150k+,late,25,First National,2026-08-05,2026-08-07,complete,servicing_core
L-105275,B-505275,personal,2023-01-05,2033-01-05,336141.77,133192.76,4.30,120,WA,purchase,B,< 1 year,150k+,current,0,LoanCare,2026-07-10,2026-08-12,verified,servicing_core
L-105276,B-505276,mortgage,2022-03-23,2052-03-23,303772.59,189753.80,8.52,360,IN,cash_out_refinance,C,< 1 year,150k+,current,0,Mr. Cooper,2026-08-27,2026-08-16,complete,legacy_crm
L-105277,B-505277,auto,2019-04-17,2022-04-17,295452.03,167327.35,7.97,36,TN,cash_out_refinance,B,10+ years,50k-75k,delinquent,30,Rocket Servicing,2026-07-26,2026-08-05,verified,servicing_core
L-105278,B-505278,personal,2023-05-20,2028-05-20,243533.45,74406.11,5.63,60,SC,debt_consolidation,B,10+ years,75k-100k,current,0,First National,2026-07-14,2026-08-06,verified,legacy_crm
L-105279,B-505279,student,2024-02-09,2031-02-09,156446.10,115171.90,7.81,84,MN,purchase,C,1-3 years,150k+,current,0,Pennymac,2026-07-09,2026-08-13,complete,legacy_crm
L-105280,B-COMBO-2007,mortgage,2021-09-15,2033-11-18,385000.00,108868.72,6.69,180,PA,cash_out_refinance,B,5-10 years,30k-50k,current,0,Wells Fargo Servicing,2026-07-12,2026-08-04,complete,legacy_crm
L-105281,B-505281,mortgage,2024-04-12,2044-04-12,340844.30,60263.15,4.08,240,MN,home_improvement,E,3-5 years,100k-150k,current,0,Mr. Cooper,2026-08-16,2026-08-24,complete,portal_upload
L-105282,B-505282,mortgage,2019-07-24,2049-07-24,564736.30,365617.88,3.44,360,MD,debt_consolidation,D,5-10 years,100k-150k,current,0,First National,2026-08-06,2026-08-18,verified,servicing_core
L-105283,B-505283,student,2024-06-21,2027-06-21,406877.07,295847.74,6.18,36,TX,cash_out_refinance,E,< 1 year,150k+,current,0,First National,2026-07-22,2026-08-21,verified,servicing_core
L-105284,B-505284,mortgage,2024-07-26,2039-07-26,384698.79,202613.34,6.47,180,GA,refinance,A,3-5 years,75k-100k,current,0,Pennymac,2026-07-23,2026-08-13,verified,servicing_core
L-105285,B-505285,commercial,2021-01-03,2028-01-03,345600.55,124825.99,7.37,84,VA,purchase,A,3-5 years,150k+,current,0,Freedom Mortgage,2026-07-12,2026-08-13,complete,legacy_crm
L-105286,B-505286,commercial,2019-11-23,2024-11-23,639799.29,229577.86,4.43,60,SC,purchase,B,3-5 years,30k-50k,current,0,Mr. Cooper,2026-08-03,2026-08-21,complete,origination
L-105287,B-505287,student,2020-12-18,2023-12-18,98831.15,81386.40,4.18,36,MN,debt_consolidation,A,3-5 years,<30k,current,0,Mr. Cooper,2026-08-26,2026-08-24,verified,servicing_core
L-105288,B-505288,mortgage,2021-11-01,2051-11-01,88211.38,38958.08,3.74,360,LA,home_improvement,C,5-10 years,75k-100k,current,0,Chase Home Lending,2026-07-21,2026-08-23,complete,legacy_crm
L-105289,B-505289,mortgage,2023-09-17,2053-09-17,139603.92,127604.33,6.77,360,CO,refinance,D,< 1 year,75k-100k,current,0,Pennymac,2026-08-13,2026-08-10,complete,legacy_crm
L-105290,B-COMBO-2008,commercial,2021-09-15,2026-02-05,385000.00,206932.77,6.52,60,FL,debt_consolidation,D,< 1 year,150k+,current,0,LoanCare,2026-06-09,2026-08-18,complete,legacy_crm
L-105291,B-505291,mortgage,2022-07-15,2037-07-15,577952.16,465839.16,3.76,180,TX,purchase,E,< 1 year,75k-100k,current,0,Freedom Mortgage,2026-06-15,2026-08-16,complete,portal_upload
L-105292,B-505292,mortgage,2018-06-09,2048-06-09,215554.72,112271.28,3.56,360,MA,refinance,E,5-10 years,30k-50k,current,0,First National,2026-06-21,2026-08-20,complete,servicing_core
L-105293,B-505293,personal,2020-07-20,2030-07-20,421188.28,266139.00,6.68,120,GA,debt_consolidation,B,5-10 years,100k-150k,current,0,LoanCare,2026-06-04,2026-08-21,complete,portal_upload
L-105294,B-505294,commercial,2023-09-24,2033-09-24,180790.66,123216.32,3.36,120,MI,purchase,B,1-3 years,50k-75k,current,0,Wells Fargo Servicing,2026-07-16,2026-08-06,complete,legacy_crm
L-105295,B-505295,mortgage,2018-08-17,2048-08-17,296997.75,239037.41,5.96,360,OK,cash_out_refinance,B,10+ years,50k-75k,current,0,LoanCare,2026-06-13,2026-08-09,complete,portal_upload
L-105296,B-505296,mortgage,2020-09-21,2050-09-21,417284.86,149722.37,6.85,360,PA,debt_consolidation,A,< 1 year,50k-75k,current,0,Chase Home Lending,2026-07-19,2026-08-03,verified,portal_upload
L-105297,B-505297,mortgage,2022-03-27,2052-03-27,452155.25,81834.28,3.25,360,OR,purchase,C,3-5 years,30k-50k,current,0,Mr. Cooper,2026-07-01,2026-08-07,complete,origination
L-105298,B-505298,mortgage,2019-12-08,2049-12-08,68125.38,49574.09,6.14,360,SC,cash_out_refinance,B,< 1 year,<30k,current,0,Chase Home Lending,2026-07-04,2026-08-23,complete,legacy_crm
L-105299,B-505299,personal,2021-06-10,2031-06-10,82430.05,40048.65,7.60,120,TN,cash_out_refinance,E,10+ years,75k-100k,current,0,First National,2026-07-07,2026-08-05,complete,portal_upload
L-105300,B-COMBO-2009,personal,2021-09-15,2024-05-27,385000.00,283616.97,3.96,60,PA,debt_consolidation,B,10+ years,30k-50k,current,0,Pennymac,2026-06-24,2026-08-11,complete,portal_upload
L-105301,B-505301,mortgage,2018-05-09,2038-05-09,379647.75,355468.89,5.67,240,MO,debt_consolidation,E,< 1 year,<30k,current,0,Freedom Mortgage,2026-08-07,2026-08-11,complete,origination
L-105302,B-505302,commercial,2018-06-01,2021-06-01,125234.20,62402.02,8.65,36,TN,home_improvement,B,10+ years,100k-150k,current,0,Freedom Mortgage,2026-08-15,2026-08-18,verified,portal_upload
L-105303,B-505303,commercial,2019-01-07,2022-01-07,137003.68,33479.02,6.05,36,SC,cash_out_refinance,E,10+ years,150k+,current,0,Mr. Cooper,2026-06-15,2026-08-23,complete,portal_upload
L-105304,B-505304,mortgage,2021-12-20,2036-12-20,87200.22,15886.41,3.95,180,PA,home_improvement,D,10+ years,75k-100k,current,0,Mr. Cooper,2026-08-20,2026-08-04,verified,origination
L-105305,B-505305,personal,2021-04-07,2031-04-07,135680.63,26565.43,3.64,120,AZ,cash_out_refinance,D,10+ years,75k-100k,current,0,Wells Fargo Servicing,2026-06-05,2026-08-06,complete,servicing_core
L-105306,B-505306,mortgage,2019-04-19,2039-04-19,451959.97,273450.43,6.89,240,KY,home_improvement,D,3-5 years,<30k,current,0,Rocket Servicing,2026-07-17,2026-08-01,complete,servicing_core
L-105307,B-505307,mortgage,2024-08-14,2054-08-14,162980.24,124155.88,7.84,360,MA,cash_out_refinance,C,10+ years,75k-100k,delinquent,60,First National,2026-08-01,2026-08-10,complete,origination
L-105308,B-505308,mortgage,2018-06-14,2048-06-14,636919.90,0.00,6.70,360,NC,home_improvement,C,1-3 years,50k-75k,closed,0,Rocket Servicing,2026-06-04,2026-08-12,complete,origination
L-105309,B-505309,mortgage,2022-07-15,2042-07-15,466827.14,78569.90,6.50,240,OK,debt_consolidation,C,< 1 year,150k+,current,0,Mr. Cooper,2026-08-05,2026-08-15,verified,legacy_crm
L-105310,B-COMBO-2010,personal,2021-09-15,2028-11-10,385000.00,78238.84,4.43,120,LA,home_improvement,B,1-3 years,75k-100k,current,0,First National,2026-08-27,2026-08-12,complete,legacy_crm
L-105311,B-505311,mortgage,2021-12-24,2051-12-24,193508.72,171217.95,5.37,360,WI,purchase,C,3-5 years,150k+,current,0,Mr. Cooper,2026-08-09,2026-08-14,complete,origination
L-105312,B-505312,personal,2021-11-28,2031-11-28,577871.39,344366.05,4.66,120,GA,cash_out_refinance,D,3-5 years,30k-50k,current,0,Mr. Cooper,2026-07-13,2026-08-03,complete,portal_upload
L-105313,B-505313,mortgage,2020-12-03,2040-12-03,80824.06,40145.15,7.05,240,WI,debt_consolidation,A,5-10 years,50k-75k,delinquent,120,Pennymac,2026-06-18,2026-08-07,verified,origination
L-105314,B-505314,student,2023-10-14,2028-10-14,149864.51,66993.42,4.12,60,AL,cash_out_refinance,A,3-5 years,50k-75k,current,0,LoanCare,2026-08-05,2026-08-12,complete,legacy_crm
L-105315,B-505315,mortgage,2021-12-27,2051-12-27,437675.69,220440.66,8.74,360,WA,home_improvement,A,< 1 year,100k-150k,current,0,Rocket Servicing,2026-07-17,2026-08-09,complete,servicing_core
L-105316,B-505316,student,2019-04-21,2029-04-21,158851.50,38060.74,5.30,120,MI,home_improvement,A,1-3 years,75k-100k,current,0,Chase Home Lending,2026-07-03,2026-08-24,verified,origination
L-105317,B-505317,student,2020-07-06,2030-07-06,414234.24,329918.98,4.43,120,OH,purchase,B,5-10 years,100k-150k,current,0,Mr. Cooper,2026-08-16,2026-08-02,complete,origination
L-105318,B-505318,mortgage,2020-11-25,2040-11-25,380255.89,62485.68,8.52,240,AL,home_improvement,A,3-5 years,75k-100k,current,0,Wells Fargo Servicing,2026-06-28,2026-08-23,complete,legacy_crm
L-105319,B-505319,auto,2023-06-12,2026-06-12,135640.11,120405.63,7.81,36,UT,home_improvement,A,10+ years,50k-75k,current,0,Chase Home Lending,2026-07-18,2026-08-10,complete,portal_upload
L-105320,B-COMBO-2011,commercial,2021-09-15,2032-09-02,385000.00,270749.29,4.06,120,MI,debt_consolidation,B,5-10 years,30k-50k,current,0,LoanCare,2026-08-16,2026-08-08,complete,origination
L-105321,B-505321,mortgage,2018-10-12,2048-10-12,330499.01,114290.14,7.33,360,NY,refinance,C,3-5 years,75k-100k,current,0,First National,2026-08-19,2026-08-17,complete,legacy_crm
L-105322,B-505322,mortgage,2020-01-25,2050-01-25,183769.04,41338.83,6.57,360,KY,debt_consolidation,C,< 1 year,100k-150k,current,0,Wells Fargo Servicing,2026-07-15,2026-08-19,complete,origination
L-105323,B-505323,auto,2022-06-14,2025-06-14,90378.66,18869.84,3.41,36,IN,cash_out_refinance,A,1-3 years,75k-100k,current,0,Pennymac,2026-08-08,2026-08-05,complete,legacy_crm
L-105324,B-505324,auto,2023-05-02,2028-05-02,358513.21,331787.83,5.12,60,WI,cash_out_refinance,D,10+ years,30k-50k,delinquent,90,Freedom Mortgage,2026-07-04,2026-08-14,verified,servicing_core
L-105325,B-505325,mortgage,2018-05-19,2033-05-19,50451.72,33946.19,5.03,180,CA,debt_consolidation,B,3-5 years,50k-75k,current,0,Pennymac,2026-07-03,2026-08-24,complete,legacy_crm
L-105326,B-505326,commercial,2019-04-19,2024-04-19,366191.87,72861.57,7.76,60,CO,refinance,B,3-5 years,<30k,current,0,First National,2026-08-27,2026-08-14,complete,portal_upload
L-105327,B-505327,mortgage,2021-02-11,2036-02-11,99649.48,75905.44,6.35,180,TN,debt_consolidation,B,3-5 years,30k-50k,current,0,Rocket Servicing,2026-07-13,2026-08-12,complete,servicing_core
L-105328,B-505328,mortgage,2018-03-01,2038-03-01,347788.42,205165.34,3.52,240,CO,refinance,C,1-3 years,100k-150k,current,0,Wells Fargo Servicing,2026-08-05,2026-08-03,complete,servicing_core
L-105329,B-505329,personal,2019-01-24,2022-01-24,144874.53,90551.43,7.97,36,SC,debt_consolidation,B,1-3 years,150k+,current,0,Rocket Servicing,2026-06-27,2026-08-09,complete,origination
L-105330,B-COMBO-2012,auto,2021-09-15,2023-10-04,385000.00,81405.28,7.55,60,TN,refinance,E,< 1 year,150k+,current,0,Mr. Cooper,2026-07-05,2026-08-24,complete,portal_upload
L-105331,B-505331,commercial,2023-06-10,2026-06-10,554354.55,443016.88,8.74,36,WA,home_improvement,A,< 1 year,30k-50k,current,0,Chase Home Lending,2026-06-06,2026-08-17,verified,servicing_core
L-105332,B-505332,mortgage,2023-02-15,2043-02-15,75551.82,56607.80,6.88,240,NY,refinance,D,10+ years,75k-100k,current,0,Wells Fargo Servicing,2026-06-27,2026-08-22,complete,servicing_core
L-105333,B-505333,mortgage,2020-04-16,2050-04-16,274186.49,224766.76,7.61,360,MO,purchase,C,10+ years,75k-100k,current,0,LoanCare,2026-06-16,2026-08-05,complete,origination
L-105334,B-505334,auto,2020-10-09,2027-10-09,642410.10,299007.30,3.96,84,SC,cash_out_refinance,B,1-3 years,150k+,current,0,Freedom Mortgage,2026-06-16,2026-08-09,complete,origination
L-105335,B-505335,mortgage,2022-06-19,2052-06-19,268766.19,41519.74,4.22,360,OR,refinance,B,< 1 year,100k-150k,current,0,LoanCare,2026-08-01,2026-08-03,complete,origination
L-105336,B-505336,auto,2022-12-04,2032-12-04,237272.68,191219.44,7.44,120,NJ,cash_out_refinance,D,10+ years,<30k,current,0,Chase Home Lending,2026-07-15,2026-08-25,complete,servicing_core
